date,sku,units_sold,on_hand,stockout_flag
2025-12-29,Espresso Beans (Arabica),16.0,102.0,False
2025-12-30,Espresso Beans (Arabica),21.0,306.0,False
2025-12-31,Espresso Beans (Arabica),21.0,285.0,False
2026-01-01,Espresso Beans (Arabica),23.0,262.0,False
2026-01-02,Espresso Beans (Arabica),17.0,245.0,False
2026-01-03,Espresso Beans (Arabica),,245.0,False
2026-01-04,Espresso Beans (Arabica),18.0,227.0,False
2026-01-05,Espresso Beans (Arabica),23.0,204.0,False
2026-01-06,Espresso Beans (Arabica),23.0,181.0,False
2026-01-07,Espresso Beans (Arabica),22.0,159.0,False
2026-01-08,Espresso Beans (Arabica),22.0,137.0,False
2026-01-09,Espresso Beans (Arabica),20.0,117.0,False
2026-01-10,Espresso Beans (Arabica),19.0,98.0,False
2026-01-11,Espresso Beans (Arabica),26.0,297.0,False
2026-01-12,Espresso Beans (Arabica),17.0,280.0,False
2026-01-13,Espresso Beans (Arabica),18.0,262.0,False
2026-01-14,Espresso Beans (Arabica),21.0,241.0,False
2026-01-15,Espresso Beans (Arabica),17.0,224.0,False
2026-01-16,Espresso Beans (Arabica),23.0,201.0,False
2026-01-17,Espresso Beans (Arabica),21.0,180.0,False
2026-01-18,Espresso Beans (Arabica),20.0,160.0,False
2026-01-19,Espresso Beans (Arabica),18.0,142.0,False
2026-01-20,Espresso Beans (Arabica),15.0,127.0,False
2026-01-21,Espresso Beans (Arabica),22.0,105.0,False
2026-01-22,Espresso Beans (Arabica),17.0,88.0,False
2026-01-23,Espresso Beans (Arabica),22.0,291.0,False
2026-01-24,Espresso Beans (Arabica),22.0,269.0,False
2026-01-25,Espresso Beans (Arabica),19.0,250.0,False
2026-01-26,Espresso Beans (Arabica),21.0,229.0,False
2026-01-27,Espresso Beans (Arabica),21.0,208.0,False
2026-01-28,Espresso Beans (Arabica),21.0,187.0,False
2026-01-29,Espresso Beans (Arabica),23.0,164.0,False
2026-01-30,Espresso Beans (Arabica),25.0,139.0,False
2026-01-31,Espresso Beans (Arabica),19.0,120.0,False
2026-02-01,Espresso Beans (Arabica),20.0,100.0,False
2026-02-02,Espresso Beans (Arabica),21.0,79.0,False
2026-02-03,Espresso Beans (Arabica),21.0,58.0,False
2026-02-04,Espresso Beans (Arabica),14.0,269.0,False
2026-02-05,Espresso Beans (Arabica),20.0,249.0,False
2026-02-06,Espresso Beans (Arabica),17.0,232.0,False
2026-02-07,Espresso Beans (Arabica),22.0,210.0,False
2026-02-08,Espresso Beans (Arabica),23.0,187.0,False
2026-02-09,Espresso Beans (Arabica),19.0,168.0,False
2026-02-10,Espresso Beans (Arabica),23.0,145.0,False
2026-02-11,Espresso Beans (Arabica),21.0,124.0,False
2026-02-12,Espresso Beans (Arabica),22.0,102.0,False
2026-02-13,Espresso Beans (Arabica),21.0,306.0,False
2026-02-14,Espresso Beans (Arabica),20.0,286.0,False
2026-02-15,Espresso Beans (Arabica),20.0,266.0,False
2026-02-16,Espresso Beans (Arabica),17.0,249.0,False
2026-02-17,Espresso Beans (Arabica),21.0,228.0,False
2026-02-18,Espresso Beans (Arabica),20.0,208.0,False
2026-02-19,Espresso Beans (Arabica),19.0,189.0,False
2026-02-20,Espresso Beans (Arabica),22.0,167.0,False
2026-02-21,Espresso Beans (Arabica),22.0,145.0,False
2026-02-22,Espresso Beans (Arabica),18.0,127.0,False
2026-02-23,Espresso Beans (Arabica),20.0,107.0,False
2026-02-24,Espresso Beans (Arabica),16.0,91.0,False
2026-02-25,Espresso Beans (Arabica),25.0,291.0,False
2026-02-26,Espresso Beans (Arabica),18.0,273.0,False
2026-02-27,Espresso Beans (Arabica),17.0,256.0,False
2026-02-28,Espresso Beans (Arabica),22.0,234.0,False
2026-03-01,Espresso Beans (Arabica),21.0,213.0,False
2026-03-02,Espresso Beans (Arabica),20.0,193.0,False
2026-03-03,Espresso Beans (Arabica),22.0,171.0,False
2026-03-04,Espresso Beans (Arabica),23.0,148.0,False
2026-03-05,Espresso Beans (Arabica),20.0,128.0,False
2026-03-06,Espresso Beans (Arabica),19.0,109.0,False
2026-03-07,Espresso Beans (Arabica),21.0,88.0,False
2026-03-08,Espresso Beans (Arabica),21.0,67.0,False
2026-03-09,Espresso Beans (Arabica),18.0,274.0,False
2026-03-10,Espresso Beans (Arabica),23.0,251.0,False
2026-03-11,Espresso Beans (Arabica),20.0,231.0,False
2026-03-12,Espresso Beans (Arabica),19.0,212.0,False
2026-03-13,Espresso Beans (Arabica),21.0,191.0,False
2026-03-14,Espresso Beans (Arabica),18.0,173.0,False
2026-03-15,Espresso Beans (Arabica),18.0,155.0,False
2026-03-16,Espresso Beans (Arabica),19.0,136.0,False
2026-03-17,Espresso Beans (Arabica),19.0,117.0,False
2026-03-18,Espresso Beans (Arabica),18.0,99.0,False
2026-03-19,Espresso Beans (Arabica),9.0,90.0,False
2026-03-20,Espresso Beans (Arabica),15.0,75.0,False
2026-03-21,Espresso Beans (Arabica),22.0,278.0,False
2026-03-22,Espresso Beans (Arabica),20.0,258.0,False
2026-03-23,Espresso Beans (Arabica),20.0,238.0,False
2026-03-24,Espresso Beans (Arabica),20.0,218.0,False
2026-03-25,Espresso Beans (Arabica),14.0,204.0,False
2026-03-26,Espresso Beans (Arabica),15.0,189.0,False
2026-03-27,Espresso Beans (Arabica),16.0,173.0,False
2026-03-28,Espresso Beans (Arabica),18.0,155.0,False
2026-03-29,Espresso Beans (Arabica),18.0,137.0,False
2026-03-30,Espresso Beans (Arabica),20.0,117.0,False
2026-03-31,Espresso Beans (Arabica),19.0,98.0,False
2026-04-01,Espresso Beans (Arabica),19.0,79.0,False
2026-04-02,Espresso Beans (Arabica),20.0,284.0,False
2026-04-03,Espresso Beans (Arabica),19.0,265.0,False
2026-04-04,Espresso Beans (Arabica),18.0,247.0,False
2026-04-05,Espresso Beans (Arabica),19.0,228.0,False
2026-04-06,Espresso Beans (Arabica),23.0,205.0,False
2026-04-07,Espresso Beans (Arabica),16.0,189.0,False
2026-04-08,Espresso Beans (Arabica),21.0,168.0,False
2026-04-09,Espresso Beans (Arabica),22.0,146.0,False
2026-04-10,Espresso Beans (Arabica),22.0,124.0,False
2026-04-11,Espresso Beans (Arabica),20.0,104.0,False
2026-04-12,Espresso Beans (Arabica),14.0,90.0,False
2026-04-13,Espresso Beans (Arabica),20.0,70.0,False
2026-04-14,Espresso Beans (Arabica),19.0,276.0,False
2026-04-15,Espresso Beans (Arabica),18.0,258.0,False
2026-04-16,Espresso Beans (Arabica),11.0,247.0,False
2026-04-17,Espresso Beans (Arabica),15.0,232.0,False
2026-04-18,Espresso Beans (Arabica),18.0,214.0,False
2026-04-19,Espresso Beans (Arabica),19.0,195.0,False
2026-04-20,Espresso Beans (Arabica),25.0,170.0,False
2026-04-21,Espresso Beans (Arabica),14.0,156.0,False
2026-04-22,Espresso Beans (Arabica),15.0,141.0,False
2026-04-23,Espresso Beans (Arabica),21.0,120.0,False
2026-04-24,Espresso Beans (Arabica),14.0,106.0,False
2026-04-25,Espresso Beans (Arabica),15.0,91.0,False
2026-04-26,Espresso Beans (Arabica),21.0,295.0,False
2026-04-27,Espresso Beans (Arabica),19.0,276.0,False
2026-04-28,Espresso Beans (Arabica),14.0,262.0,False
2026-04-29,Espresso Beans (Arabica),18.0,244.0,False
2026-04-30,Espresso Beans (Arabica),20.0,224.0,False
2026-05-01,Espresso Beans (Arabica),16.0,208.0,False
2026-05-02,Espresso Beans (Arabica),11.0,197.0,False
2026-05-03,Espresso Beans (Arabica),17.0,180.0,False
2026-05-04,Espresso Beans (Arabica),18.0,162.0,False
2026-05-05,Espresso Beans (Arabica),17.0,145.0,False
2026-05-06,Espresso Beans (Arabica),19.0,126.0,False
2026-05-07,Espresso Beans (Arabica),23.0,103.0,False
2026-05-08,Espresso Beans (Arabica),18.0,310.0,False
2026-05-09,Espresso Beans (Arabica),18.0,292.0,False
2026-05-10,Espresso Beans (Arabica),17.0,275.0,False
2026-05-11,Espresso Beans (Arabica),19.0,256.0,False
2026-05-12,Espresso Beans (Arabica),20.0,236.0,False
2026-05-13,Espresso Beans (Arabica),16.0,220.0,False
2026-05-14,Espresso Beans (Arabica),18.0,202.0,False
2026-05-15,Espresso Beans (Arabica),18.0,184.0,False
2026-05-16,Espresso Beans (Arabica),17.0,167.0,False
2026-05-17,Espresso Beans (Arabica),20.0,147.0,False
2026-05-18,Espresso Beans (Arabica),15.0,132.0,False
2026-05-19,Espresso Beans (Arabica),15.0,117.0,False
2026-05-20,Espresso Beans (Arabica),18.0,99.0,False
2026-05-21,Espresso Beans (Arabica),16.0,83.0,False
2026-05-22,Espresso Beans (Arabica),18.0,65.0,False
2026-05-23,Espresso Beans (Arabica),15.0,275.0,False
2026-05-24,Espresso Beans (Arabica),13.0,262.0,False
2026-05-25,Espresso Beans (Arabica),22.0,240.0,False
2026-05-26,Espresso Beans (Arabica),15.0,225.0,False
2026-05-27,Espresso Beans (Arabica),15.0,210.0,False
2026-05-28,Espresso Beans (Arabica),19.0,191.0,False
2026-05-29,Espresso Beans (Arabica),14.0,177.0,False
2026-05-30,Espresso Beans (Arabica),18.0,159.0,False
2026-05-31,Espresso Beans (Arabica),19.0,140.0,False
2026-06-01,Espresso Beans (Arabica),18.0,122.0,False
2026-06-02,Espresso Beans (Arabica),19.0,103.0,False
2026-06-03,Espresso Beans (Arabica),15.0,88.0,False
2026-06-04,Espresso Beans (Arabica),17.0,296.0,False
2026-06-05,Espresso Beans (Arabica),20.0,276.0,False
2026-06-06,Espresso Beans (Arabica),18.0,258.0,False
2026-06-07,Espresso Beans (Arabica),16.0,242.0,False
2026-06-08,Espresso Beans (Arabica),21.0,221.0,False
2026-06-09,Espresso Beans (Arabica),17.0,204.0,False
2026-06-10,Espresso Beans (Arabica),19.0,185.0,False
2026-06-11,Espresso Beans (Arabica),19.0,166.0,False
2026-06-12,Espresso Beans (Arabica),16.0,150.0,False
2026-06-13,Espresso Beans (Arabica),19.0,131.0,False
2026-06-14,Espresso Beans (Arabica),21.0,110.0,False
2026-06-15,Espresso Beans (Arabica),18.0,92.0,False
2026-06-16,Espresso Beans (Arabica),16.0,301.0,False
2026-06-17,Espresso Beans (Arabica),16.0,285.0,False
2026-06-18,Espresso Beans (Arabica),17.0,268.0,False
2026-06-19,Espresso Beans (Arabica),16.0,252.0,False
2026-06-20,Espresso Beans (Arabica),17.0,235.0,False
2026-06-21,Espresso Beans (Arabica),16.0,219.0,False
2026-06-22,Espresso Beans (Arabica),18.0,201.0,False
2026-06-23,Espresso Beans (Arabica),17.0,184.0,False
2026-06-24,Espresso Beans (Arabica),17.0,167.0,False
2026-06-25,Espresso Beans (Arabica),17.0,150.0,False
2026-06-26,Espresso Beans (Arabica),16.0,134.0,False
2026-06-27,Espresso Beans (Arabica),15.0,119.0,False
2026-06-28,Espresso Beans (Arabica),16.0,103.0,False
2026-06-29,Espresso Beans (Arabica),17.0,86.0,False
2026-06-30,Espresso Beans (Arabica),16.0,70.0,False
2026-07-01,Espresso Beans (Arabica),14.0,281.0,False
2026-07-02,Espresso Beans (Arabica),17.0,264.0,False
2026-07-03,Espresso Beans (Arabica),14.0,250.0,False
2026-07-04,Espresso Beans (Arabica),20.0,230.0,False
2026-07-05,Espresso Beans (Arabica),15.0,215.0,False
2026-07-06,Espresso Beans (Arabica),12.0,203.0,False
2026-07-07,Espresso Beans (Arabica),15.0,188.0,False
2026-07-08,Espresso Beans (Arabica),16.0,172.0,False
2026-07-09,Espresso Beans (Arabica),13.0,159.0,False
2026-07-10,Espresso Beans (Arabica),14.0,145.0,False
2026-07-11,Espresso Beans (Arabica),21.0,124.0,False
2026-07-12,Espresso Beans (Arabica),16.0,108.0,False
2026-07-13,Espresso Beans (Arabica),17.0,91.0,False
2026-07-14,Espresso Beans (Arabica),,91.0,False
2026-07-15,Espresso Beans (Arabica),15.0,76.0,False
2026-07-16,Espresso Beans (Arabica),14.0,287.0,False
2026-07-17,Espresso Beans (Arabica),16.0,271.0,False
2026-07-18,Espresso Beans (Arabica),18.0,253.0,False
2026-07-19,Espresso Beans (Arabica),17.0,236.0,False
2026-07-20,Espresso Beans (Arabica),18.0,218.0,False
2026-07-21,Espresso Beans (Arabica),14.0,204.0,False
2026-07-22,Espresso Beans (Arabica),19.0,185.0,False
2026-07-23,Espresso Beans (Arabica),17.0,168.0,False
2026-07-24,Espresso Beans (Arabica),18.0,150.0,False
2026-07-25,Espresso Beans (Arabica),15.0,135.0,False
2026-07-26,Espresso Beans (Arabica),17.0,118.0,False
2026-07-27,Espresso Beans (Arabica),0.0,118.0,False
2026-07-28,Espresso Beans (Arabica),18.0,100.0,False
2026-07-29,Espresso Beans (Arabica),16.0,84.0,False
2026-07-30,Espresso Beans (Arabica),16.0,68.0,False
2026-07-31,Espresso Beans (Arabica),18.0,275.0,False
2026-08-01,Espresso Beans (Arabica),19.0,256.0,False
2026-08-02,Espresso Beans (Arabica),20.0,236.0,False
2026-08-03,Espresso Beans (Arabica),16.0,220.0,False
2026-08-04,Espresso Beans (Arabica),17.0,203.0,False
2026-08-05,Espresso Beans (Arabica),20.0,183.0,False
2026-08-06,Espresso Beans (Arabica),14.0,169.0,False
2026-08-07,Espresso Beans (Arabica),19.0,150.0,False
2026-08-08,Espresso Beans (Arabica),17.0,133.0,False
2026-08-09,Espresso Beans (Arabica),14.0,119.0,False
2026-08-10,Espresso Beans (Arabica),18.0,101.0,False
2026-08-11,Espresso Beans (Arabica),16.0,85.0,False
2026-08-12,Espresso Beans (Arabica),15.0,295.0,False
2026-08-13,Espresso Beans (Arabica),17.0,278.0,False
2026-08-14,Espresso Beans (Arabica),18.0,260.0,False
2026-08-15,Espresso Beans (Arabica),15.0,245.0,False
2026-08-16,Espresso Beans (Arabica),14.0,231.0,False
2026-08-17,Espresso Beans (Arabica),17.0,214.0,False
2026-08-18,Espresso Beans (Arabica),15.0,199.0,False
2026-08-19,Espresso Beans (Arabica),15.0,184.0,False
2026-08-20,Espresso Beans (Arabica),14.0,170.0,False
2026-08-21,Espresso Beans (Arabica),19.0,151.0,False
2026-08-22,Espresso Beans (Arabica),16.0,135.0,False
2026-08-23,Espresso Beans (Arabica),16.0,119.0,False
2026-08-24,Espresso Beans (Arabica),19.0,100.0,False
2026-08-25,Espresso Beans (Arabica),19.0,81.0,False
2026-08-26,Espresso Beans (Arabica),15.0,66.0,False
2026-08-27,Espresso Beans (Arabica),17.0,274.0,False
2026-08-28,Espresso Beans (Arabica),22.0,252.0,False
2026-08-29,Espresso Beans (Arabica),17.0,235.0,False
2026-08-30,Espresso Beans (Arabica),16.0,219.0,False
2026-08-31,Espresso Beans (Arabica),14.0,205.0,False
2021-01-01,Whole Milk,23.0,65.0,False
2021-01-02,Whole Milk,28.0,37.0,False
2021-01-03,Whole Milk,20.0,17.0,False
2021-01-04,Whole Milk,27.0,110.0,True
2021-01-05,Whole Milk,24.0,86.0,False
2021-01-06,Whole Milk,25.0,61.0,False
2021-01-07,Whole Milk,17.0,44.0,False
2021-01-08,Whole Milk,29.0,15.0,False
2021-01-09,Whole Milk,25.0,0.0,True
2021-01-10,Whole Milk,22.0,110.0,True
2021-01-11,Whole Milk,27.0,83.0,False
2021-01-12,Whole Milk,21.0,62.0,False
2021-01-13,Whole Milk,23.0,149.0,False
2021-01-14,Whole Milk,19.0,130.0,False
2021-01-15,Whole Milk,27.0,103.0,False
2021-01-16,Whole Milk,25.0,78.0,False
2021-01-17,Whole Milk,25.0,53.0,False
2021-01-18,Whole Milk,23.0,30.0,False
2021-01-19,Whole Milk,18.0,122.0,False
2021-01-20,Whole Milk,28.0,94.0,False
2021-01-21,Whole Milk,24.0,70.0,False
2021-01-22,Whole Milk,17.0,53.0,False
2021-01-23,Whole Milk,27.0,26.0,False
2021-01-24,Whole Milk,27.0,0.0,True
2021-01-25,Whole Milk,24.0,110.0,True
2021-01-26,Whole Milk,23.0,87.0,False
2021-01-27,Whole Milk,22.0,65.0,False
2021-01-28,Whole Milk,26.0,149.0,False
2021-01-29,Whole Milk,21.0,128.0,False
2021-01-30,Whole Milk,29.0,99.0,False
2021-01-31,Whole Milk,23.0,76.0,False
2021-02-01,Whole Milk,27.0,49.0,False
2021-02-02,Whole Milk,21.0,28.0,False
2021-02-03,Whole Milk,21.0,117.0,False
2021-02-04,Whole Milk,24.0,93.0,False
2021-02-05,Whole Milk,24.0,69.0,False
2021-02-06,Whole Milk,23.0,46.0,False
2021-02-07,Whole Milk,24.0,22.0,False
2021-02-08,Whole Milk,23.0,0.0,True
2021-02-09,Whole Milk,21.0,110.0,True
2021-02-10,Whole Milk,25.0,85.0,False
2021-02-11,Whole Milk,23.0,62.0,False
2021-02-12,Whole Milk,20.0,152.0,False
2021-02-13,Whole Milk,112.0,40.0,False
2021-02-14,Whole Milk,27.0,13.0,False
2021-02-15,Whole Milk,21.0,110.0,True
2021-02-16,Whole Milk,24.0,86.0,False
2021-02-17,Whole Milk,26.0,60.0,False
2021-02-18,Whole Milk,26.0,144.0,False
2021-02-19,Whole Milk,21.0,123.0,False
2021-02-20,Whole Milk,26.0,97.0,False
2021-02-21,Whole Milk,24.0,73.0,False
2021-02-22,Whole Milk,26.0,47.0,False
2021-02-23,Whole Milk,24.0,23.0,False
2021-02-24,Whole Milk,31.0,110.0,True
2021-02-25,Whole Milk,25.0,85.0,False
2021-02-26,Whole Milk,18.0,67.0,False
2021-02-27,Whole Milk,26.0,151.0,False
2021-02-28,Whole Milk,20.0,131.0,False
2021-03-01,Whole Milk,23.0,108.0,False
2021-03-02,Whole Milk,27.0,81.0,False
2021-03-03,Whole Milk,20.0,61.0,False
2021-03-04,Whole Milk,23.0,38.0,False
2021-03-05,Whole Milk,28.0,120.0,False
2021-03-06,Whole Milk,21.0,99.0,False
2021-03-07,Whole Milk,19.0,80.0,False
2021-03-08,Whole Milk,22.0,58.0,False
2021-03-09,Whole Milk,24.0,34.0,False
2021-03-10,Whole Milk,23.0,11.0,False
2021-03-11,Whole Milk,28.0,110.0,True
2021-03-12,Whole Milk,21.0,89.0,False
2021-03-13,Whole Milk,24.0,65.0,False
2021-03-14,Whole Milk,24.0,151.0,False
2021-03-15,Whole Milk,22.0,129.0,False
2021-03-16,Whole Milk,26.0,103.0,False
2021-03-17,Whole Milk,18.0,85.0,False
2021-03-18,Whole Milk,24.0,61.0,False
2021-03-19,Whole Milk,24.0,37.0,False
2021-03-20,Whole Milk,26.0,121.0,False
2021-03-21,Whole Milk,26.0,95.0,False
2021-03-22,Whole Milk,25.0,70.0,False
2021-03-23,Whole Milk,20.0,50.0,False
2021-03-24,Whole Milk,27.0,23.0,False
2021-03-25,Whole Milk,25.0,0.0,True
2021-03-26,Whole Milk,26.0,110.0,True
2021-03-27,Whole Milk,23.0,87.0,False
2021-03-28,Whole Milk,22.0,65.0,False
2021-03-29,Whole Milk,20.0,45.0,False
2021-03-30,Whole Milk,28.0,17.0,False
2021-03-31,Whole Milk,21.0,0.0,True
2021-04-01,Whole Milk,24.0,110.0,True
2021-04-02,Whole Milk,22.0,88.0,False
2021-04-03,Whole Milk,21.0,67.0,False
2021-04-04,Whole Milk,27.0,150.0,False
2021-04-05,Whole Milk,24.0,126.0,False
2021-04-06,Whole Milk,23.0,103.0,False
2021-04-07,Whole Milk,22.0,81.0,False
2021-04-08,Whole Milk,20.0,61.0,False
2021-04-09,Whole Milk,20.0,41.0,False
2021-04-10,Whole Milk,23.0,128.0,False
2021-04-11,Whole Milk,22.0,106.0,False
2021-04-12,Whole Milk,27.0,79.0,False
2021-04-13,Whole Milk,21.0,58.0,False
2021-04-14,Whole Milk,26.0,32.0,False
2021-04-15,Whole Milk,0.0,32.0,False
2021-04-16,Whole Milk,24.0,118.0,False
2021-04-17,Whole Milk,26.0,92.0,False
2021-04-18,Whole Milk,18.0,74.0,False
2021-04-19,Whole Milk,20.0,54.0,False
2021-04-20,Whole Milk,26.0,28.0,False
2021-04-21,Whole Milk,24.0,4.0,False
2021-04-22,Whole Milk,26.0,110.0,True
2021-04-23,Whole Milk,26.0,84.0,False
2021-04-24,Whole Milk,28.0,56.0,False
2021-04-25,Whole Milk,21.0,145.0,False
2021-04-26,Whole Milk,23.0,122.0,False
2021-04-27,Whole Milk,22.0,100.0,False
2021-04-28,Whole Milk,22.0,78.0,False
2021-04-29,Whole Milk,25.0,53.0,False
2021-04-30,Whole Milk,25.0,28.0,False
2021-05-01,Whole Milk,25.0,113.0,False
2021-05-02,Whole Milk,26.0,87.0,False
2021-05-03,Whole Milk,22.0,65.0,False
2021-05-04,Whole Milk,19.0,46.0,False
2021-05-05,Whole Milk,20.0,26.0,False
2021-05-06,Whole Milk,20.0,6.0,False
2021-05-07,Whole Milk,24.0,110.0,True
2021-05-08,Whole Milk,23.0,87.0,False
2021-05-09,Whole Milk,25.0,62.0,False
2021-05-10,Whole Milk,22.0,150.0,False
2021-05-11,Whole Milk,21.0,129.0,False
2021-05-12,Whole Milk,27.0,102.0,False
2021-05-13,Whole Milk,29.0,73.0,False
2021-05-14,Whole Milk,25.0,48.0,False
2021-05-15,Whole Milk,21.0,27.0,False
2021-05-16,Whole Milk,20.0,117.0,False
2021-05-17,Whole Milk,17.0,100.0,False
2021-05-18,Whole Milk,19.0,81.0,False
2021-05-19,Whole Milk,24.0,57.0,False
2021-05-20,Whole Milk,23.0,34.0,False
2021-05-21,Whole Milk,25.0,9.0,False
2021-05-22,Whole Milk,17.0,110.0,True
2021-05-23,Whole Milk,25.0,85.0,False
2021-05-24,Whole Milk,25.0,60.0,False
2021-05-25,Whole Milk,21.0,149.0,False
2021-05-26,Whole Milk,23.0,126.0,False
2021-05-27,Whole Milk,20.0,106.0,False
2021-05-28,Whole Milk,27.0,79.0,False
2021-05-29,Whole Milk,23.0,56.0,False
2021-05-30,Whole Milk,22.0,34.0,False
2021-05-31,Whole Milk,23.0,121.0,False
2021-06-01,Whole Milk,21.0,100.0,False
2021-06-02,Whole Milk,22.0,78.0,False
2021-06-03,Whole Milk,23.0,55.0,False
2021-06-04,Whole Milk,21.0,34.0,False
2021-06-05,Whole Milk,26.0,8.0,False
2021-06-06,Whole Milk,21.0,110.0,True
2021-06-07,Whole Milk,17.0,93.0,False
2021-06-08,Whole Milk,16.0,77.0,False
2021-06-09,Whole Milk,22.0,55.0,False
2021-06-10,Whole Milk,23.0,32.0,False
2021-06-11,Whole Milk,22.0,10.0,False
2021-06-12,Whole Milk,25.0,110.0,True
2021-06-13,Whole Milk,20.0,90.0,False
2021-06-14,Whole Milk,19.0,71.0,False
2021-06-15,Whole Milk,20.0,51.0,False
2021-06-16,Whole Milk,23.0,28.0,False
2021-06-17,Whole Milk,21.0,7.0,False
2021-06-18,Whole Milk,15.0,110.0,True
2021-06-19,Whole Milk,23.0,87.0,False
2021-06-20,Whole Milk,22.0,65.0,False
2021-06-21,Whole Milk,20.0,45.0,False
2021-06-22,Whole Milk,25.0,20.0,False
2021-06-23,Whole Milk,21.0,0.0,True
2021-06-24,Whole Milk,20.0,110.0,True
2021-06-25,Whole Milk,21.0,89.0,False
2021-06-26,Whole Milk,23.0,66.0,False
2021-06-27,Whole Milk,22.0,44.0,False
2021-06-28,Whole Milk,23.0,21.0,False
2021-06-29,Whole Milk,18.0,3.0,False
2021-06-30,Whole Milk,19.0,110.0,True
2021-07-01,Whole Milk,17.0,93.0,False
2021-07-02,Whole Milk,20.0,73.0,False
2021-07-03,Whole Milk,26.0,47.0,False
2021-07-04,Whole Milk,24.0,23.0,False
2021-07-05,Whole Milk,27.0,0.0,True
2021-07-06,Whole Milk,19.0,110.0,True
2021-07-07,Whole Milk,23.0,87.0,False
2021-07-08,Whole Milk,21.0,66.0,False
2021-07-09,Whole Milk,18.0,48.0,False
2021-07-10,Whole Milk,22.0,26.0,False
2021-07-11,Whole Milk,26.0,0.0,False
2021-07-12,Whole Milk,18.0,110.0,True
2021-07-13,Whole Milk,17.0,93.0,False
2021-07-14,Whole Milk,25.0,68.0,False
2021-07-15,Whole Milk,22.0,46.0,False
2021-07-16,Whole Milk,21.0,25.0,False
2021-07-17,Whole Milk,21.0,4.0,False
2021-07-18,Whole Milk,19.0,110.0,True
2021-07-19,Whole Milk,25.0,85.0,False
2021-07-20,Whole Milk,20.0,65.0,False
2021-07-21,Whole Milk,25.0,150.0,False
2021-07-22,Whole Milk,21.0,129.0,False
2021-07-23,Whole Milk,19.0,110.0,False
2021-07-24,Whole Milk,17.0,93.0,False
2021-07-25,Whole Milk,24.0,69.0,False
2021-07-26,Whole Milk,22.0,47.0,False
2021-07-27,Whole Milk,20.0,137.0,False
2021-07-28,Whole Milk,23.0,114.0,False
2021-07-29,Whole Milk,18.0,96.0,False
2021-07-30,Whole Milk,27.0,69.0,False
2021-07-31,Whole Milk,20.0,49.0,False
2021-08-01,Whole Milk,20.0,29.0,False
2021-08-02,Whole Milk,21.0,118.0,False
2021-08-03,Whole Milk,20.0,98.0,False
2021-08-04,Whole Milk,20.0,78.0,False
2021-08-05,Whole Milk,19.0,59.0,False
2021-08-06,Whole Milk,23.0,36.0,False
2021-08-07,Whole Milk,27.0,9.0,False
2021-08-08,Whole Milk,21.0,110.0,True
2021-08-09,Whole Milk,20.0,90.0,False
2021-08-10,Whole Milk,21.0,69.0,False
2021-08-11,Whole Milk,22.0,47.0,False
2021-08-12,Whole Milk,20.0,27.0,False
2021-08-13,Whole Milk,20.0,7.0,False
2021-08-14,Whole Milk,27.0,110.0,True
2021-08-15,Whole Milk,19.0,91.0,False
2021-08-16,Whole Milk,19.0,72.0,False
2021-08-17,Whole Milk,17.0,55.0,False
2021-08-18,Whole Milk,20.0,35.0,False
2021-08-19,Whole Milk,21.0,14.0,False
2021-08-20,Whole Milk,23.0,110.0,True
2021-08-21,Whole Milk,21.0,89.0,False
2021-08-22,Whole Milk,23.0,66.0,False
2021-08-23,Whole Milk,24.0,152.0,False
2021-08-24,Whole Milk,20.0,132.0,False
2021-08-25,Whole Milk,21.0,111.0,False
2021-08-26,Whole Milk,21.0,90.0,False
2021-08-27,Whole Milk,22.0,68.0,False
2021-08-28,Whole Milk,20.0,48.0,False
2021-08-29,Whole Milk,23.0,135.0,False
2021-08-30,Whole Milk,15.0,120.0,False
2021-08-31,Whole Milk,21.0,99.0,False
2021-09-01,Whole Milk,,99.0,False
2021-09-02,Whole Milk,22.0,77.0,False
2021-09-03,Whole Milk,22.0,55.0,False
2021-09-04,Whole Milk,25.0,140.0,False
2021-09-05,Whole Milk,24.0,116.0,False
2021-09-06,Whole Milk,14.0,102.0,False
2021-09-07,Whole Milk,26.0,76.0,False
2021-09-08,Whole Milk,81.0,0.0,True
2021-09-09,Whole Milk,26.0,0.0,True
2021-09-10,Whole Milk,22.0,110.0,True
2021-09-11,Whole Milk,23.0,87.0,False
2021-09-12,Whole Milk,20.0,67.0,False
2021-09-13,Whole Milk,18.0,49.0,False
2021-09-14,Whole Milk,24.0,25.0,False
2021-09-15,Whole Milk,18.0,7.0,False
2021-09-16,Whole Milk,20.0,110.0,True
2021-09-17,Whole Milk,18.0,92.0,False
2021-09-18,Whole Milk,22.0,70.0,False
2021-09-19,Whole Milk,22.0,48.0,False
2021-09-20,Whole Milk,24.0,24.0,False
2021-09-21,Whole Milk,18.0,6.0,False
2021-09-22,Whole Milk,19.0,110.0,True
2021-09-23,Whole Milk,19.0,91.0,False
2021-09-24,Whole Milk,20.0,71.0,False
2021-09-25,Whole Milk,25.0,46.0,False
2021-09-26,Whole Milk,20.0,26.0,False
2021-09-27,Whole Milk,28.0,0.0,True
2021-09-28,Whole Milk,23.0,110.0,True
2021-09-29,Whole Milk,19.0,91.0,False
2021-09-30,Whole Milk,21.0,70.0,False
2021-10-01,Whole Milk,19.0,51.0,False
2021-10-02,Whole Milk,23.0,28.0,False
